Köteg,Köteg neve,Függőség,Deliverable ID,Asset ID,Szerep,Modul,Egység,Típus,Altípus,Produkciós mód,Státusz,Kapuk,Szín-függés,Pilot,Cím,Forrásfájl
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.A-POSZ-01,M3.A-POSZ-01,elsődleges,M3,M3.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Tuckman-idővonal flipchart-sablon ikonokkal,"02 Tervezet/Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.A-POSZ-01::PRINTPDF,M3.A-POSZ-01,nyomtatható PDF,M3,M3.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Tuckman-idővonal flipchart-sablon ikonokkal — nyomtatható PDF,"02 Tervezet/Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-KART-01,M3.B-KART-01,elsődleges,M3,M3.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Szituáció-kártyák (4 db red flag eset),02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-KART-01::PRINTPDF,M3.B-KART-01,nyomtatható PDF,M3,M3.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Szituáció-kártyák (4 db red flag eset) — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-KART-02,M3.B-KART-02,elsődleges,M3,M3.B,card-set,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Krízis- / segélyvonal referenciakártya (képzőnek),02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-KART-02::PRINTPDF,M3.B-KART-02,nyomtatható PDF,M3,M3.B,card-set,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Krízis- / segélyvonal referenciakártya (képzőnek) — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-KART-03,M3.B-KART-03,elsődleges,M3,M3.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői safety-gyorskártya,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-KART-03::PRINTPDF,M3.B-KART-03,nyomtatható PDF,M3,M3.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői safety-gyorskártya — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-MUNK-01,M3.B-MUNK-01,elsődleges,M3,M3.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Lépés-térkép flipchart-sablon (5 lépéses folyamatábra),02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-MUNK-01::PRINTPDF,M3.B-MUNK-01,nyomtatható PDF,M3,M3.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Lépés-térkép flipchart-sablon (5 lépéses folyamatábra) — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-MUNK-02,M3.B-MUNK-02,elsődleges,M3,M3.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Helyi gyermekvédelmi útvonal lap (szerep + név + elérhetőség),02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-MUNK-02::PRINTPDF,M3.B-MUNK-02,nyomtatható PDF,M3,M3.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Helyi gyermekvédelmi útvonal lap (szerep + név + elérhetőség) — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-MUNK-03,M3.B-MUNK-03,elsődleges,M3,M3.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői megoldó-jegyzet kártyánként (4 soros referenciatáblázat),02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.B-MUNK-03::PRINTPDF,M3.B-MUNK-03,nyomtatható PDF,M3,M3.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői megoldó-jegyzet kártyánként (4 soros referenciatáblázat) — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-MUNK-01,M3.F-MUNK-01,elsődleges,M3,M3.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Jegyzetlap – „1 gondolat / 1 kérdés leckénként”,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-MUNK-01::PRINTPDF,M3.F-MUNK-01,nyomtatható PDF,M3,M3.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Jegyzetlap – „1 gondolat / 1 kérdés leckénként” — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-MUNK-02,M3.F-MUNK-02,elsődleges,M3,M3.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői checklist – M3.F peula (1 A4),02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-MUNK-02::PRINTPDF,M3.F-MUNK-02,nyomtatható PDF,M3,M3.F,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői checklist – M3.F peula (1 A4) — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-POSZ-01,M3.F-POSZ-01,elsődleges,M3,M3.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Check-in állapotfelmérő tábla – M3 leckesorok,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-POSZ-01::PRINTPDF,M3.F-POSZ-01,nyomtatható PDF,M3,M3.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Check-in állapotfelmérő tábla – M3 leckesorok — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-POSZ-02,M3.F-POSZ-02,elsődleges,M3,M3.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Fogalom-térkép alaplap – 4–5 üres buborék,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M3.F-POSZ-02::PRINTPDF,M3.F-POSZ-02,nyomtatható PDF,M3,M3.F,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Fogalom-térkép alaplap – 4–5 üres buborék — nyomtatható PDF,02 Tervezet/Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.1-DIA-01,M4.1-DIA-01,elsődleges,M4,M4.1,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,3-ikonos „belevillanó” keret-grafika – Testtartás / Tekintet / Térfoglalás,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.1-DIA-01::ALTTEXT,M4.1-DIA-01,alt-szöveg,M4,M4.1,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,3-ikonos „belevillanó” keret-grafika – Testtartás / Tekintet / Térfoglalás — alt-szöveg,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.1-IKO-01,M4.1-IKO-01,elsődleges,M4,M4.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,AI-eredet címke ikon/badge a Hook videóhoz,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.1-IKO-01::ALTTEXT,M4.1-IKO-01,alt-szöveg,M4,M4.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,AI-eredet címke ikon/badge a Hook videóhoz — alt-szöveg,02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.1-IKO-02,M4.1-IKO-02,elsődleges,M4,M4.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"3 fókusz-ikon: Testtartás, Tekintet, Térfoglalás",02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.1-IKO-02::ALTTEXT,M4.1-IKO-02,alt-szöveg,M4,M4.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"3 fókusz-ikon: Testtartás, Tekintet, Térfoglalás — alt-szöveg",02 Tervezet/Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.2-IKO-01,M4.2-IKO-01,elsődleges,M4,M4.2,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Fogalom-ikonok: fejhallgató (aktív hallgatás) & körkörös nyíl (visszatükrözés),02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.2-ILL-02,M4.2-ILL-02,elsődleges,M4,M4.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Két fogalom-doboz: Aktív hallgatás & Visszatükrözés,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.2-ILL-02::ALTTEXT,M4.2-ILL-02,alt-szöveg,M4,M4.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Két fogalom-doboz: Aktív hallgatás & Visszatükrözés — alt-szöveg,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.2-ILL-03,M4.2-ILL-03,elsődleges,M4,M4.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,illusztracio,Outro összegző checklist vizuál,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.2-ILL-03::ALTTEXT,M4.2-ILL-03,alt-szöveg,M4,M4.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,illusztracio,Outro összegző checklist vizuál — alt-szöveg,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.3-DIA-01,M4.3-DIA-01,elsődleges,M4,M4.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Négy kérdéstípus – színkódolt doboz-diagram,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.3-DIA-01::ALTTEXT,M4.3-DIA-01,alt-szöveg,M4,M4.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Négy kérdéstípus – színkódolt doboz-diagram — alt-szöveg,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.3-IKO-01,M4.3-IKO-01,elsődleges,M4,M4.3,icon-set,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Kérdéstípus szín-ikon készlet (4 db),"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.3-IKO-01::ALTTEXT,M4.3-IKO-01,alt-szöveg,M4,M4.3,icon-set,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Kérdéstípus szín-ikon készlet (4 db) — alt-szöveg,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.3-ILL-01,M4.3-ILL-01,elsődleges,M4,M4.3,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"„Na, értitek?” – síri csend storyboard","02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.3-ILL-01::ALTTEXT,M4.3-ILL-01,alt-szöveg,M4,M4.3,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"„Na, értitek?” – síri csend storyboard — alt-szöveg","02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-DIA-02,M4.4-DIA-02,elsődleges,M4,M4.4,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Slide 2 definíciós bullet-vizuál: „Peula-pitch =""",02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-DIA-02::ALTTEXT,M4.4-DIA-02,alt-szöveg,M4,M4.4,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Slide 2 definíciós bullet-vizuál: „Peula-pitch ="" — alt-szöveg",02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-DIA-03,M4.4-DIA-03,elsődleges,M4,M4.4,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Slide 3 sablon-vizuál: 5 kérdéses pitch-sablon,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-DIA-03::ALTTEXT,M4.4-DIA-03,alt-szöveg,M4,M4.4,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Slide 3 sablon-vizuál: 5 kérdéses pitch-sablon — alt-szöveg,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-DIA-05,M4.4-DIA-05,elsődleges,M4,M4.4,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Slide 5 sablon-vizuál + összefoglaló,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-DIA-05::ALTTEXT,M4.4-DIA-05,alt-szöveg,M4,M4.4,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Slide 5 sablon-vizuál + összefoglaló — alt-szöveg,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-ILL-01,M4.4-ILL-01,elsődleges,M4,M4.4,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Hook-jelenet: madrich a kvuca előtt, 45 mp nyomás",02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.4-ILL-01::ALTTEXT,M4.4-ILL-01,alt-szöveg,M4,M4.4,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Hook-jelenet: madrich a kvuca előtt, 45 mp nyomás — alt-szöveg",02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-KART-01,M4.A-KART-01,elsődleges,M4,M4.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Kiállás-szobrok szerepcímke-szett,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-KART-01::PRINTPDF,M4.A-KART-01,nyomtatható PDF,M4,M4.A,card-set,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Kiállás-szobrok szerepcímke-szett — nyomtatható PDF,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-MUNK-01,M4.A-MUNK-01,elsődleges,M4,M4.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Exit-mondat post-it / fókuszmondat cédula,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-MUNK-01::PRINTPDF,M4.A-MUNK-01,nyomtatható PDF,M4,M4.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Exit-mondat post-it / fókuszmondat cédula — nyomtatható PDF,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-MUNK-02,M4.A-MUNK-02,elsődleges,M4,M4.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Képzői checklist – „Állj oda!” (1 A4),02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-MUNK-02::PRINTPDF,M4.A-MUNK-02,nyomtatható PDF,M4,M4.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Képzői checklist – „Állj oda!” (1 A4) — nyomtatható PDF,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-MUNK-03,M4.A-MUNK-03,elsődleges,M4,M4.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Flipchart-előkészítő sablon – kulcsmondatok & megfigyelés-kulcsszavak (opcionális),02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-MUNK-03::PRINTPDF,M4.A-MUNK-03,nyomtatható PDF,M4,M4.A,worksheet,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,Flipchart-előkészítő sablon – kulcsmondatok & megfigyelés-kulcsszavak (opcionális) — nyomtatható PDF,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-POSZ-01,M4.A-POSZ-01,elsődleges,M4,M4.A,poster,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,„M4 – kiállás” gyűjtő-boríték / fal-címke,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.A-POSZ-01::PRINTPDF,M4.A-POSZ-01,nyomtatható PDF,M4,M4.A,poster,,legyártandó,produkciós szabályra vár,R5,fekete-fehér is elég,,„M4 – kiállás” gyűjtő-boríték / fal-címke — nyomtatható PDF,02 Tervezet/Modulok/M4/Peulák/M4.A – Állj oda! – Kiállás & jelenlét a térben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.B-MUNK-01,M4.B-MUNK-01,elsődleges,M4,M4.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Exit-ticket kártya / post-it sablon (2 kérdés),02 Tervezet/Modulok/M4/Peulák/M4.B – Mit és hogyan kérdezek – Kérdezés & pitch gyakorlása.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M4.B-MUNK-01::PRINTPDF,M4.B-MUNK-01,nyomtatható PDF,M4,M4.B,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Exit-ticket kártya / post-it sablon (2 kérdés) — nyomtatható PDF,02 Tervezet/Modulok/M4/Peulák/M4.B – Mit és hogyan kérdezek – Kérdezés & pitch gyakorlása.md
