old_id,old_type,old_file,old_category,old_generate_state,v2_asset_id,v2_deliverable_id,status,reason
M3.2-LEI-02,leirat-transzkript,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",szöveges-ekvivalens,produce,M3.2-NAR-02,M3.2-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.2-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.2-LEI-03,leirat-transzkript,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",szöveges-ekvivalens,produce,M3.2-NAR-03,M3.2-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.2-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.2-LEI-04,leirat-transzkript,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",szöveges-ekvivalens,produce,M3.2-NAR-04,M3.2-NAR-04::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.2-NAR-04 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.2-LEI-05,leirat-transzkript,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",szöveges-ekvivalens,produce,M3.2-NAR-05,M3.2-NAR-05::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.2-NAR-05 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.2-NAR-01,narráció,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",digitális-generálandó,produce,M3.2-VID-01,M3.2-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M3.2-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M3.2-NAR-02,narráció,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",digitális-generálandó,produce,M3.2-NAR-02,M3.2-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.2-NAR-03,narráció,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",digitális-generálandó,produce,M3.2-NAR-03,M3.2-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.2-NAR-04,narráció,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",digitális-generálandó,produce,M3.2-NAR-04,M3.2-NAR-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.2-NAR-05,narráció,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",digitális-generálandó,produce,M3.2-NAR-05,M3.2-NAR-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.2-VID-01,beszélőfej-videó,"Modulok/M3/Online leckék/M3.2 – Parparim, Kivsza, Leviatan, Zorea – 4 kvuca, 4 világ.md",digitális-generálandó,produce,M3.2-VID-01,M3.2-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-ALT-01,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-IKO-01,M3.3-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-ALT-02,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-IKO-02,M3.3-IKO-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-IKO-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-ALT-03,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-IKO-03,M3.3-IKO-03::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-IKO-03 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-ALT-04,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-ILL-01,M3.3-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-ALT-05,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-ILL-02,M3.3-ILL-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-ILL-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-ALT-06,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-ILL-03,M3.3-ILL-03::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-ILL-03 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-ALT-07,alt-szöveg,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-ILL-04,M3.3-ILL-04::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.3-ILL-04 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.3-FEL-01,felirat,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-VID-01,M3.3-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M3.3-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M3.3-IKO-01,ikon-készlet,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-IKO-01,M3.3-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-IKO-02,ikon-készlet,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-IKO-02,M3.3-IKO-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-IKO-03,ikon-készlet,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-IKO-03,M3.3-IKO-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-ILL-01,illusztráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-ILL-01,M3.3-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-ILL-02,illusztráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-ILL-02,M3.3-ILL-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-ILL-03,illusztráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-ILL-03,M3.3-ILL-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-ILL-04,illusztráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-ILL-04,M3.3-ILL-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-LEI-01,leirat-transzkript,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-VID-01,M3.3-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.3-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.3-LEI-02,leirat-transzkript,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-NAR-01,M3.3-NAR-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.3-NAR-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.3-LEI-03,leirat-transzkript,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-NAR-02,M3.3-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.3-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.3-LEI-04,leirat-transzkript,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,szöveges-ekvivalens,produce,M3.3-NAR-03,M3.3-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.3-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.3-NAR-01,narráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-NAR-01,M3.3-NAR-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-NAR-02,narráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-NAR-02,M3.3-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-NAR-03,narráció,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-NAR-03,M3.3-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.3-VID-01,beszélőfej-videó,Modulok/M3/Online leckék/M3.3 – Gyermekvédelem 101 – red flag felismerése & első lépések.md,digitális-generálandó,produce,M3.3-VID-01,M3.3-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-ALT-01,alt-szöveg,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",szöveges-ekvivalens,produce,M3.4-IKO-01,M3.4-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.4-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.4-ALT-02,alt-szöveg,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",szöveges-ekvivalens,produce,M3.4-DIA-01,M3.4-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.4-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.4-DIA-01,animált-diagram,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-DIA-01,M3.4-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-01,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-01,M3.4-EGY-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-02,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-02,M3.4-EGY-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-03,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-03,M3.4-EGY-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-04,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-04,M3.4-EGY-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-05,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-05,M3.4-EGY-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-06,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-06,M3.4-EGY-06,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-07,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-07,M3.4-EGY-07,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-EGY-08,egyéb,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-EGY-08,M3.4-EGY-08,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-FEL-01,felirat,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",szöveges-ekvivalens,produce,M3.4-VID-01,M3.4-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M3.4-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M3.4-FEL-02,felirat,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",szöveges-ekvivalens,produce,M3.4-NAR-02,M3.4-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M3.4-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M3.4-IKO-01,ikon-készlet,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-IKO-01,M3.4-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-IKO-02,ikon-készlet,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-IKO-02,M3.4-IKO-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-LEI-01,leirat-transzkript,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",szöveges-ekvivalens,produce,M3.4-VID-01,M3.4-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.4-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.4-LEI-02,leirat-transzkript,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",szöveges-ekvivalens,produce,M3.4-NAR-02,M3.4-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M3.4-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M3.4-NAR-01,narráció,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-VID-01,M3.4-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M3.4-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M3.4-NAR-02,narráció,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-NAR-02,M3.4-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.4-VID-01,beszélőfej-videó,"Modulok/M3/Online leckék/M3.4 – Do és Don’t madrichként – határok, red flag-ek és modulproduktum.md",digitális-generálandó,produce,M3.4-VID-01,M3.4-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.A-ALT-01,alt-szöveg,"Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md",szöveges-ekvivalens,produce,M3.A-IKO-01,M3.A-IKO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M3.A-IKO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M3.A-IKO-01,ikon-készlet,"Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md",digitális-generálandó,produce,M3.A-IKO-01,M3.A-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.A-KART-01,print-kártya,"Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md",print-fizikai,dedup-tag,M3.A-KART-01,M3.A-KART-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.A-KART-02,print-kártya,"Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md",print-fizikai,produce,M3.A-KART-02,M3.A-KART-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.A-MUNK-01,print-munkalap,"Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md",print-fizikai,produce,M3.A-MUNK-01,M3.A-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.A-POSZ-01,print-poszter,"Modulok/M3/Peulák/M3.A – Találd ki, hol tart a kvuca! – Történetek Tuckman szemüvegén át.md",print-fizikai,produce,M3.A-POSZ-01,M3.A-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.B-ALT-01,alt-szöveg,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,szöveges-ekvivalens,produce,M3.B-KART-01,M3.B-KART-01,MERGED_INTO_PARENT,a v2-ben a(z) M3.B-KART-01 deklarációjának része (nincs külön legyártandó `alt-text` deliverable)
M3.B-ALT-02,alt-szöveg,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,szöveges-ekvivalens,produce,M3.B-MUNK-01,M3.B-MUNK-01,MERGED_INTO_PARENT,a v2-ben a(z) M3.B-MUNK-01 deklarációjának része (nincs külön legyártandó `alt-text` deliverable)
M3.B-KART-01,print-kártya,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,print-fizikai,produce,M3.B-KART-01,M3.B-KART-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.B-KART-02,print-kártya,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,print-fizikai,produce,M3.B-KART-02,M3.B-KART-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.B-KART-03,print-kártya,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,print-fizikai,produce,M3.B-KART-03,M3.B-KART-03,AMBIGUOUS,"emberi döntésre vár: A v1 leltárban szereplő spec olyan foglalkozásformára épült, amit a jelenlegi tananyag már nem tartalmaz, és a jelenlegi peula-szöveg nem hivatkozik erre a segé"
M3.B-MUNK-01,print-munkalap,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,print-fizikai,produce,M3.B-MUNK-01,M3.B-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.B-MUNK-02,print-munkalap,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,print-fizikai,produce,M3.B-MUNK-02,M3.B-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.B-MUNK-03,print-munkalap,Modulok/M3/Peulák/M3.B – Red flag vagy nem – Esetelemzés & lépés-térkép.md,print-fizikai,produce,M3.B-MUNK-03,M3.B-MUNK-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.B-POSZ-01,print-poszter,"Modulok/M3/M3 – Kvuca, red flag, felelősség – Csoportdinamika, korosztályok és gyermekvédelem.md",print-fizikai,dedup-tag,M3-HUB-POSZ-01,,REUSE,explicit újrahasznosítás: M3-HUB-POSZ-01 → M3.B-MUNK-01
M3.B-POSZ-02,print-poszter,"Modulok/M3/M3 – Kvuca, red flag, felelősség – Csoportdinamika, korosztályok és gyermekvédelem.md",print-fizikai,produce,M3-HUB-POSZ-02,M3-HUB-POSZ-02,CHANGED,azonosító a v2 egység-névtérre változott (M3.B-POSZ-02 → M3-HUB-POSZ-02)
M3.F-EGY-01,egyéb,Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md,print-fizikai,produce,M3.F-EGY-01,M3.F-EGY-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.F-EGY-02,egyéb,Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md,print-fizikai,produce,M3.F-EGY-02,M3.F-EGY-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.F-MUNK-01,print-munkalap,Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md,print-fizikai,dedup-tag,M3.F-MUNK-01,M3.F-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.F-MUNK-02,print-munkalap,Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md,print-fizikai,dedup-tag,M3.F-MUNK-02,M3.F-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.F-POSZ-01,print-poszter,Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md,print-fizikai,produce,M3.F-POSZ-01,M3.F-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M3.F-POSZ-02,print-poszter,Modulok/M3/Peulák/M3.F – Felzárkóztató peula – Kvucadinamika & gyermekvédelem (Study Lab).md,print-fizikai,produce,M3.F-POSZ-02,M3.F-POSZ-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M4.1-ALT-01,alt-szöveg,Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,szöveges-ekvivalens,produce,M4.1-IKO-02,M4.1-IKO-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M4.1-IKO-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M4.1-ALT-02,alt-szöveg,Modulok/M4/Online leckék/M4.1 – Mit üzen a testem – Nonverbális kiállás.md,szöveges-ekvivalens,produce,M4.1-FOTO-01,M4.1-FOTO-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M4.1-FOTO-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
