ID,Modul,Egység,Fájltípus,Forrásfájl,Sor,Típus,Altípus,Produkciós mód,Státusz,Készültségi akadály,Cím,Mit kell gyártani,Miért (cél),Forrásblokk,Felmondandó / generálandó szöveg (élő forrásból),Forrás-hash,Alt-forrásblokk,Alt-szöveg (élő forrásból),A11y,Eredet,Eredet-megjegyzés,Tech-spec,Derivatívák,Deliverable-ek,Újrahasznosítás célja,Külső forrás,Blokkolók,Produkciós szabályok,Emberi döntés,Megjegyzés,Spec-hash,Régi ID-k
M4.2-NAR-04,M4,M4.2,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.2 – Aktív hallgatás & visszatükrözés.md,804,voiceover,narration,legyártandó,produkciós szabályra vár,,Slide 6 narráció – Outro „Mit mondok legközelebb?”,"30–40 mp záró narráció: nem az a cél, hogy soha ne mondj ügyetlen mondatot; legyen legalább egy visszatükröző mondatod, amivel nem tanácsot adsz; és egy mondat, amit tudatosan elengedsz, mert inkább lezár.",Lezárja a leckét és felvezeti a két reflektív szabad szöveges kérdést.,M4.2-NAR-04-VO,"„Köszi, hogy végigmentél ezen a leckén.

Nem az a cél, hogy soha többé ne mondj ügyetlen mondatokat –
ilyen mindenkivel előfordul.

A cél az, hogy legyen **legalább egy mondatod**,
amivel legközelebb nem tanácsot adsz,
hanem **visszatükrözöd**, amit a másik mond.

És legyen egy mondat,
amit tudatosan elengedsz,
mert inkább lezár, mint segít.”

🔒 **Biztonságos megosztás:** ezt a két mondatot **magadnak írod** – a saját reagálási szokásaidról szól. Nem kell konkrét nevet vagy sztorit írnod; elég magát a mondatot megfogalmazni. A mentorod a completion miatt láthatja, hogy kitöltötted; **mással nem osztjuk meg**.",29556d05d6328022649dd382feb28f2307f5fc7b588e9854d35241c739d6644a,,,note: Felirat (M4.2-NAR-04::CAPTIONS) és leirat/transzkript (M4.2-NAR-04::TRANSCRIPT) kötelező.,AI-generált,AI-generált,"note: 30–40 mp, magyar nyelvű hangfelvétel.","captions, transcript","M4.2-NAR-04, M4.2-NAR-04::CAPTIONS, M4.2-NAR-04::TRANSCRIPT",,,R3,"R1, R3",,"Felirat M4.2-NAR-04::CAPTIONS, leirat M4.2-NAR-04::TRANSCRIPT; a 2 szabad szöveges reflektív kérdéssel (M4.2-EGY-05) összetartozik.",e28cfa71df14da0b1118b976506bef68c93bb289ba7391127d05362e93377baa,asset: M4.2-NAR-04 | captions: M4.2-FEL-04 | transcript: M4.2-LEI-04
M4.3-DIA-01,M4,M4.3,online-lecke,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md",204,diagram,,legyártandó,produkciós szabályra vár,,Négy kérdéstípus – színkódolt doboz-diagram,"Négyoszlopos / négydobozos színkódolt ábra a kérdéstípusokról: 🟢 Nyitott, 🔵 Zárt, 🟡 Tisztázó, 🔴 Irányító. Minden dobozban 1 rövid definíció + 1 példa (a slide-szöveg szerint, sor 131-145).","Tiszta, egyszerű vizuális áttekintés a négy kérdéstípus definíciójáról és példájáról.",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kell alt-szöveg (M4.3-DIA-01::ALTTEXT); a színkód mellé szöveges címke is.",vegyes,vegyes,"note: Mobil-first slide-elrendezés, színkódok (zöld/kék/sárga/piros), magyar szöveg; layout/ikon AI-generálható, a szöveg a forrásból (ember által írt / AI-asszisztált).",alt-text,"M4.3-DIA-01, M4.3-DIA-01::ALTTEXT",,,R5,"R1, R5",,"Hozzá tartozik a SLIDE 2 narráció (M4.3-NAR-02). A négy szín-jelölés ikon-szettként is kezelhető (M4.3-IKO-01). Megfontolandó, hogy statikus diagram vagy animált (megjelenő dobozok) – ha statikus, assetType illusztráció lehet.",e0a10659e904c60ce629a0ac67f1c1f383b29761e7ab17d8406d4bb4b855a692,asset: M4.3-DIA-01 | alt-text: M4.3-ALT-02
M4.3-IKO-01,M4,M4.3,online-lecke,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md",244,icon-set,,legyártandó,produkciós szabályra vár,,Kérdéstípus szín-ikon készlet (4 db),"4 db konzisztens szín-ikon/jelölő a kérdéstípusokhoz: zöld=Nyitott, kék=Zárt, sárga=Tisztázó, piros=Irányító. Visszatérő használat a diagramban (SLIDE 2), a sorting-oszlopoknál (SLIDE 4) és feedbackben.",Vizuális konzisztencia és gyors felismerés a slide-okon és aktivitásokban.,,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Szöveges címkével párosítva; önmagában nem hordoz info-t csak színnel (megfelel a forrás színkódolásának).",AI-generált,AI-generált,"note: 4 ikon, egységes stílus, szín + forma (színvakság-barát), SVG/PNG.",alt-text,"M4.3-IKO-01, M4.3-IKO-01::ALTTEXT",,,R5,"R1, R5",,"Használja: M4.3-DIA-01 (SLIDE 2), SLIDE 4 sorting oszlopok (sor 216-220).",52851f482357840a107b9e5e6f68bf740df78f73127bb41cc79d9e617b8dbe17,asset: M4.3-IKO-01
M4.3-ILL-01,M4,M4.3,online-lecke,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md",67,illustration,,legyártandó,produkciós szabályra vár,,"„Na, értitek?” – síri csend storyboard","Illusztrált mini-szituáció / storyboard: egy madrich a kör elején áll, buborékban mondja: „Na, értitek?”, a kvuca tagjai visszanéznek, senki nem szólal meg (síri csend, értetlen/passzív arckifejezések).","Hook: ráérezni, hogy a tág, általános „Na, értitek?” kérdés miért nem működik jól.",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kell alt-szöveg: a madrich kérdez, a csoport néma/passzív (lásd M4.3-ILL-01::ALTTEXT).",AI-generált,AI-generált,"note: Álló/mobil-first arány (H5P Course Presentation slide), illusztrált stílus, magyar nyelvű szövegbuborék.",alt-text,"M4.3-ILL-01, M4.3-ILL-01::ALTTEXT",,,R5,"R1, R5",,Hozzá tartozik a SLIDE 1 narráció (M4.3-NAR-01) és a Single Choice interakció (nem média-asset).,002125127a5c08409c9c448cfd2675e2426c5ee006e0ad7b6280e10ab4fe5871,asset: M4.3-ILL-01 | alt-text: M4.3-ALT-01
M4.3-NAR-01,M4,M4.3,online-lecke,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md",107,voiceover,narration,legyártandó,produkciós szabályra vár,,SLIDE 1 narráció – Hook,"Narráció a hook-jelenethez: a madrich magyaráz, megkérdezi „Na, értitek?”, síri csend; bevezeti, hogy a lecke arról szól, milyen kérdésekkel lehet jobban megnyitni, keretben tartani és lezárni a beszélgetést.","Hangos kontextus a hook-illusztrációhoz, motiváció a leckéhez.",M4.3-NAR-01-VO,"„Képzeld el, hogy peulán magyarázol valamit,
és a végén megkérdezed: *‘Na, értitek?’*

Síri csend. Senki nem szól vissza.

Ismerős?

Ez a lecke arról szól,
hogy **milyen kérdésekkel tudod jobban megnyitni, keretben tartani és lezárni** a beszélgetést,
mint a ‘Na, értitek?’-típusú kérdések.”",7831657a3d73ef2b75099620732df7adfe33c5bbde1fe7b043ee0832311bfbda,,,note: Kell felirat (M4.3-NAR-01::CAPTIONS) és leirat/transzkript (M4.3-NAR-01::TRANSCRIPT).,AI-generált,AI-generált,"note: 30–40 mp, magyar nyelvű hangsáv, mobil-first lejátszás, TTS-sel generálható.","captions, transcript","M4.3-NAR-01, M4.3-NAR-01::CAPTIONS, M4.3-NAR-01::TRANSCRIPT",,,R3,"R1, R3",,"Társítva: M4.3-ILL-01 (vizuál), M4.3-NAR-01::CAPTIONS, M4.3-NAR-01::TRANSCRIPT. A lecke tartalmi eredete a forrás szerint ember által írt / AI-asszisztált (sor 22); a narráció hangja TTS-sel generálható.",687b63cd2bcc6251c7b88ec32daed48e6bf72af3e8de774f1e219a0b09287b63,asset: M4.3-NAR-01 | captions: M4.3-FEL-01 | transcript: M4.3-LEI-01
M4.3-NAR-02,M4,M4.3,online-lecke,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md",281,voiceover,narration,legyártandó,produkciós szabályra vár,,SLIDE 2 narráció – Négy kérdéstípus,"Narráció a négy kérdéstípus végigvezetésével: nyitott (megnyit), zárt (rövid/konkrét), tisztázó (jól értés ellenőrzése), irányító (saját vélemény felé tol) – mindegyikhez a slide-példa; zárás: mindegyiknek van helye, a kérdés mikor melyiket.",Audio-magyarázat a négy típus definíciójához és példáihoz.,M4.3-NAR-02-VO,"„Négy kérdéstípussal fogunk most dolgozni.

A **nyitott kérdés** megnyitja a beszélgetést.
Nem lehet rá csak annyit mondani, hogy ‘igen’ vagy ‘nem’.
Például: *‘Ti hogyan látjátok ezt a helyzetet a kvucában?’*

A **zárt kérdés** rövid, konkrét választ kér.
Igen/nem vagy egy szám, egy adat.
Például: *‘Voltál már valaha ken peulán?’*

A **tisztázó kérdés** arra való,
hogy ellenőrizd, jól érted-e, amit a másik mondott.
Például: *‘Jól értem, hogy az zavar, hogy mindig késve kezdünk?’*

Az **irányító kérdés** pedig a te véleményed felé tolja a beszélgetést.
Például: *‘Nem gondoljátok, hogy jobb lenne, ha mindig időben érkeznétek?’*

Mindegyiknek van helye –
a kérdés az, **mikor melyiket használod**.”",e079de795f2cec69e20f57382a3258381b45c40dff8eecfd5e01c9fb804cca44,,,note: Kell felirat (M4.3-NAR-02::CAPTIONS) és leirat (M4.3-NAR-02::TRANSCRIPT).,AI-generált,AI-generált,"note: 50–60 mp, magyar hangsáv, mobil-first, TTS-sel generálható.","captions, transcript","M4.3-NAR-02, M4.3-NAR-02::CAPTIONS, M4.3-NAR-02::TRANSCRIPT",,,R3,"R1, R3",,Társítva: M4.3-DIA-01 (vizuál).,3054c7e2c799db42d95096151aec18bfe005244bf8f9f91eaad7134b2c1fcd33,asset: M4.3-NAR-02 | captions: M4.3-FEL-02 | transcript: M4.3-LEI-02
M4.3-NAR-03,M4,M4.3,online-lecke,"02 Tervezet/Modulok/M4/Online leckék/M4.3 – Kérdezési minták – nyitott, zárt, tisztázó, irányító kérdések.md",550,voiceover,narration,legyártandó,produkciós szabályra vár,,SLIDE 6 narráció – Outro/reflexió,"Záró narráció: nem csak az számít, mit mondasz, hanem hogyan kérdezel; nyitott/tisztázó/zárt kérdés helye; felszólítás, hogy a tanuló írja le, melyik típust többet, melyiket kevesebbet akarja használni.",Lezárás és átvezetés a kötelező reflektív szabad szöveges mezőhöz.,M4.3-NAR-03-VO,"„Köszi, hogy végigmentél ezen a leckén.

A peulákon nem csak az számít,
hogy mit mondasz,
hanem az is, **hogyan kérdezel**.

Van, hogy nyitott kérdésre van szükség,
van, hogy egy tisztázó kérdés segít,
és van, amikor egy egyszerű zárt kérdés elég a lezáráshoz.

Most írd le magadnak röviden:
**melyik kérdéstípust szeretnéd tudatosan többet**,
és melyikből kevesebbet használni a következő peulákon.”",bf21a023320dbf38b2731be2c67642dd1e54ab97027bc7466b3b6bb220b263b3,,,note: Kell felirat (M4.3-NAR-03::CAPTIONS) és leirat (M4.3-NAR-03::TRANSCRIPT).,AI-generált,AI-generált,"note: 30–40 mp, magyar hangsáv, mobil-first, TTS-sel generálható.","captions, transcript","M4.3-NAR-03, M4.3-NAR-03::CAPTIONS, M4.3-NAR-03::TRANSCRIPT",,,R3,"R1, R3",,A szabad szöveges reflektív mező (sor 372-381) nem média-asset; ehhez a narrációhoz kapcsolódik.,97f23b7e91cef12a7fde301a092a93c919416f0caa4d4b38e1614b961c195d3a,asset: M4.3-NAR-03 | captions: M4.3-FEL-03 | transcript: M4.3-LEI-03
M4.4-DIA-02,M4,M4.4,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md,216,diagram,,legyártandó,produkciós szabályra vár,,"Slide 2 definíciós bullet-vizuál: „Peula-pitch =""","Definíciós/címszavas vizuál (formázott bulletlista vagy egyszerű animált felépülés): „Peula-pitch ="" + 5 elem (rövid max 45 mp; miről szól; miért ennek a kvucának; mit fogtok csinálni; mit vigyenek haza), kiemelt kulcsszavakkal (rövid, érthető, kvuca-szintű, „miért nektek""). Plusz a „Nem reklámszöveg, nem stand up... érthető, rövid meghívás"" zárógondolat.",Vizuálisan rögzíti a pitch definícióját és kulcsjegyeit.,,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kell alt-szöveg / a szöveg legyen kiválasztható-olvasható (M4.4-DIA-02::ALTTEXT).",AI-generált,AI-generált,"note: Slide-grafika, mobil-first, max 5–6 sor; ha animált, lépcsőzetes megjelenés.",alt-text,"M4.4-DIA-02, M4.4-DIA-02::ALTTEXT",,,R5,"R1, R5",,"Verbatim slide-szöveg a 137-145 sorokban; ha tisztán szöveges H5P-elem, alt-szöveg helyett a natív szöveg elég.",b5e94ed9a267d897a9e46c5a3d5095cba2c6a0244e43cf2486adb9e8fca4f012,asset: M4.4-DIA-02 | alt-text: M4.4-ALT-02
M4.4-DIA-03,M4,M4.4,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md,346,diagram,,legyártandó,produkciós szabályra vár,,Slide 3 sablon-vizuál: 5 kérdéses pitch-sablon,"Számozott sablon-vizuál: 5 kérdés (Kihez beszélsz? / Miről szól? / Miért fontos nekik? / Mit fogtok csinálni? / Mit vigyenek haza?) mindegyikhez 1 példamondattal, plusz kiemelés: „Egy pitch = 5 rövid válasz erre az 5 kérdésre."" Ceruza-ikon (✏️) hangulat.",Vizuálisan rögzíti a könnyen kitölthető 5 kérdéses sablont – a lecke fő munkaeszköze.,,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kell alt-szöveg / olvasható natív szöveg (M4.4-DIA-03::ALTTEXT).",AI-generált,AI-generált,"note: Slide-grafika, mobil-first, 5 számozott blokk; ha animált, lépcsőzetes megjelenés.",alt-text,"M4.4-DIA-03, M4.4-DIA-03::ALTTEXT",,,R5,"R1, R5",,Verbatim slide-szöveg a 179-199 sorokban; a sablon később a szabad szöveges mező promptjában (351-360) és az Assignmentben (381-385) is visszaköszön.,1b9c7b8566f15d2ec47a54064b40c061f10cbb539fc7abf52d9f321c99cff0c3,asset: M4.4-DIA-03 | alt-text: M4.4-ALT-03
M4.4-DIA-05,M4,M4.4,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md,567,diagram,,legyártandó,produkciós szabályra vár,,Slide 5 sablon-vizuál + összefoglaló,"Vizuális elrendezés: fent ✅ rövid összefoglaló (3 elem: tudod a pitch szerepét / ismered a sablont / láttál példát mi hiányozhat) + Moodle-átvezetés; alul a szabad szöveges mező 5 felcímkézett mezővel (kihez / miről / miért nekik / mit csinálunk / mit vigyenek haza), 8–12 sor.",Strukturálja a produktum-megírást és a felcímkézett kitöltési sablont.,,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kell alt-szöveg, ha az összefoglaló/sablon képként jelenik meg (M4.4-DIA-05::ALTTEXT); natív szövegnél elég a szöveg.",AI-generált,AI-generált,"note: Slide-elrendezés szabad szöveges mezővel; a mező legyen másolható (fejlesztői megjegyzés, 364. sor).",alt-text,"M4.4-DIA-05, M4.4-DIA-05::ALTTEXT",,,R5,"R1, R5",,a szabad szöveges mező promptja verbatim a 345-362 sorokban; biztonságos-megosztás keret a 343. soron (SBI-szellemű mentori visszajelzés).,a32a2fa6237a670bcd33a464b1df406b6cab6ac008bf9d67c653256cfd774118,asset: M4.4-DIA-05 | alt-text: M4.4-ALT-05
M4.4-ILL-01,M4,M4.4,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md,76,illustration,,legyártandó,produkciós szabályra vár,,"Hook-jelenet: madrich a kvuca előtt, 45 mp nyomás","Illusztrált mini-szituáció: körben ülő kvuca (fiatal csoport), előttük egy madrich. Gondolatbuborékban: „Oké, 45 mp-em van, hogy ne veszítsem el őket…"". Mobil-first kompozíció, alatta marad hely a Single Choice kérdésnek.","Ráérzést ad a pitch-helyzetre, hogy a 45 mp ténylegesen létező nyomás – beállítja a lecke érzelmi keretét (forrás: Slide 1 cél, 74. sor).",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kell alt-szöveg (lásd M4.4-ILL-01::ALTTEXT).",AI-generált,AI-generált,"note: Álló/négyzetes illusztráció, mobil-first arány, magyar nyelvű buborékszöveg beégetve vagy külön rétegen.",alt-text,"M4.4-ILL-01, M4.4-ILL-01::ALTTEXT",,,R5,"R1, R5",,"Slide 1 vizuál; mellette M4.4-NAR-01 narráció és a Single Choice poll (tisztán szöveges, nem külön asset).",4ae8828a9156c7cb4fe7e4873e92512d174c62951b0930d497d15d533fcf9ce7,asset: M4.4-ILL-01 | alt-text: M4.4-ALT-01
M4.4-NAR-01,M4,M4.4,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md,116,voiceover,narration,legyártandó,produkciós szabályra vár,,"Slide 1 narráció – „45 mp-ed van… Mit mondasz?""","30–40 mp narráció: a peula első fél-egy perce sokat számít; ennyi idő alatt megértik, miről lesz szó és miért nekik szól; ez a peula-pitch; most megnézzük, hogyan lehet 45 mp-ben érthetően, röviden, rájuk szabva beszélni.","Hangos bevezetés a hook-helyzetbe, érzelmi ráhangolás a pitch fontosságára.",M4.4-NAR-01-VO,"„Képzeld el, hogy peulát tartasz.
A kvucád ott ül veled szemben,
és érzed, hogy az első **fél perc–egy perc**
nagyon sokat számít.

Ennyi időd van arra, hogy
megértsék, miről lesz szó,
és miért pont nekik szól az egész.

Ez a rövid bevezető a te **peula-pitched**.

Most megnézzük, hogyan lehet
**45 másodpercben is érthetően, röviden és rájuk szabva** beszélni.”",ba7ec90dca062e26ba30047ba8938652760f4fb4d14d0269cf073d5091c8d5eb,,,note: Kell felirat (M4.4-NAR-01::CAPTIONS) és leirat (M4.4-NAR-01::TRANSCRIPT).,AI-generált,AI-generált,"note: Magyar nyelvű hangfelvétel, 30–40 mp, semleges-barátságos hangszín.","captions, transcript","M4.4-NAR-01, M4.4-NAR-01::CAPTIONS, M4.4-NAR-01::TRANSCRIPT",,,R3,"R1, R3",,Slide 1; verbatim a forrásban a 85-99 sorokban.,c9f2d92e0b1285893d00c34528baed4cd751c1fb34b6ee836fa1fa2f33194b65,asset: M4.4-NAR-01 | captions: M4.4-FEL-01 | transcript: M4.4-LEI-01
M4.4-NAR-02,M4,M4.4,online-lecke,02 Tervezet/Modulok/M4/Online leckék/M4.4 – 45 mp-es peula-pitch – vázlat egy konkrét kvucára.md,256,voiceover,narration,legyártandó,produkciós szabályra vár,,"Slide 2 narráció – „Mi az a peula-pitch?""","35–45 mp narráció: a peula-pitch egy fél-háromnegyed perces bevezető; nem ‘ezer fokon pörögni', hanem világos legyen miről szól, miért ennek a kvucának, mire számíthatnak; nem reklám, nem stand up, hanem érthető, rövid meghívás.",Hangos definíció: mitől pitch és miért 45 mp.,M4.4-NAR-02-VO,"„A peula-pitch egy nagyon rövid bevezető,
nagyjából **fél perc, háromnegyed perc**.

A lényege nem az, hogy
‘ezer fokon pörögj’,
hanem hogy **világos legyen**:

– miről fog szólni a peula,
– miért pont ennek a kvucának szól,
– és nagyjából mire számíthatnak.

Ez nem reklám, nem stand up,
hanem egy **érthető, rövid meghívás**:
‘gyertek, ez most rólatok szól, és ezért érdemes rá figyelni’.”",7baba7476a0c992ae1c8a4502f02d85146f233ecfe85cde5a0317a30cd9e87c2,,,note: Kell felirat (M4.4-NAR-02::CAPTIONS) és leirat (M4.4-NAR-02::TRANSCRIPT).,AI-generált,AI-generált,"note: Magyar hangfelvétel, 35–45 mp, semleges-barátságos hangszín.","captions, transcript","M4.4-NAR-02, M4.4-NAR-02::CAPTIONS, M4.4-NAR-02::TRANSCRIPT",,,R3,"R1, R3",,Slide 2; a slide-on szöveg külön bulletpontos vizuál (M4.4-DIA-02).,1f21a7c6da3a707b4fb89cf91d9d0ba89333963e0ee2f4d8ea42c0d2299337a2,asset: M4.4-NAR-02 | captions: M4.4-FEL-02 | transcript: M4.4-LEI-02
